白名单,#genre#
黑龙江朝鲜语广播,https://satellitepull.cnr.cn/live/wx32hljcygb/playlist.m3u8
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
策马扬鞭,http://em.21dtv.com/songs/60110013.mkv
李荣浩+张泽-内疚,http://em.21dtv.com/songs/60145237.mkv
东京_橘凉香,https://fc.maa1804.com/n/htjdsbdkcy/htjdsbdkcy.m3u8
羽田真里,https://fc.maa1804.com/d/orqsmptjrn/orqsmptjrn.m3u8
拍电影,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042559557439441_hlsb.m3u8
中野,https://fc.maa1804.com/n/paeuhdhlfl/paeuhdhlfl.m3u8
伍佰-挪威的森林(演唱会),http://em.21dtv.com/songs/60032810.mkv
加勒比深美,https://fc.maa1804.com/m/zacnrjhmnn/zacnrjhmnn.m3u8
蔡依林精选102首(6小时),https://txmov2.a.kwimgs.com/upic/2025/06/12/20/BMjAyNTA2MTIyMDUzMjFfNDQzMTI2Mjg0XzE2NjY1MzM5MjYxMV8yXzM=_b_B3bed4c7c1a80388966791d398e318edd.mp4
东京_今村,https://fc.maa1804.com/e/uialbboadb/uialbboadb.m3u8
东京吉泽美奈,https://fc.maa1804.com/b/mmlmympllw/mmlmympllw.m3u8
型号秋元花,https://fc.maa1804.com/h/eactfldcal/eactfldcal.m3u8
BYD蹦野迪,https://txmov2.a.kwimgs.com/upic/2022/05/20/06/BMjAyMjA1MjAwNjEwNDJfOTU2MzA3MDg4Xzc0ODAzNDM0NzE2XzJfMw==_b_B14d95469a28d1b07ed6d6565286a8ebf.mp4
东京萩原果步,https://fc.maa1804.com/h/ioamavnkeg/ioamavnkeg.m3u8
蛊1981,https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
小早川怜子,https://fc.maa1804.com/h/okphusulnk/okphusulnk.m3u8
TopNewsⓉ,https://www.twitch.tv/topnewsal
加勒比_沙藤,https://fc.maa1804.com/g/gqklqrooli/gqklqrooli.m3u8
维护时间：2025-8-20#佛系维护...,https://epg-1.iill.top/v/301.mp4
加勒比小野寺梨纱,https://fc.maa1804.com/n/dmgbysuudf/dmgbysuudf.m3u8
流行舞曲,https://txmov2.a.kwimgs.com/upic/2024/01/28/23/BMjAyNDAxMjgyMzIxNDBfMjM5NDYzNDY0NV8xMjMzODYwOTE2NjlfMl8z_b_B3fb0c296da3db90ae1810c32aa8d87d2.mp4?clientCacheKey=3xcvhddw2gmruju_b.mp4&tt=b&di=7b0d0621&bp=10000
小虎队-星星的约会,https://vd2.bdstatic.com/mda-kc3gqfxzi4zgfr2w/sc/mda-kc3gqfxzi4zgfr2w.mp4
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
朴树-FOREVERYOUNG,http://em.21dtv.com/songs/60145203.mkv
陈慧娴-逝去的诺言,http://em.21dtv.com/songs/60039551.mkv
闽南摇,https://txmov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjM5MzZfOTU2MzA3MDg4Xzc1NjQ4MzUwNjUxXzJfMw==_b_B86c40d8b4cb80db03598c2196ea1a156.mp4
大泽,https://fc.maa1804.com/b/hamagcjsci/hamagcjsci.m3u8
西岛由比,https://fc.maa1804.com/h/vrefukmnip/vrefukmnip.m3u8
结希真琴,https://fc.maa1804.com/c/cfbgufvggs/cfbgufvggs.m3u8
东京松冈美织,https://fc.maa1804.com/e/lyimkdjwgp/lyimkdjwgp.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
骑兵,https://m1.m3u8111222333.com/H0329/qbjs/qbjs.m3u8
汪峰-怒放的生命(演唱会),http://em.21dtv.com/songs/60032787.mkv
走过场-沈腾马丽,https://vd3.bdstatic.com/mda-mbsksgcgcvnsdr0b/v1-hknm/sc/mda-mbsksgcgcvnsdr0b.mp4
谁替我证明-潘长江巩汉林,https://vd3.bdstatic.com/mda-qcfjtvxfg3kbj6av/sc/cae_h264/1710714577913757355/mda-qcfjtvxfg3kbj6av.mp4
东京红绫濑,https://fc.maa1804.com/c/ozjcthnawu/ozjcthnawu.m3u8
东京西川美帆,https://fc.maa1804.com/d/fugwtjgrds/fugwtjgrds.m3u8
东京黑田瑞穗,https://fc.maa1804.com/d/wndkzngrlb/wndkzngrlb.m3u8
热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
背叛情歌,https://vd2.bdstatic.com/mda-nd9g7g9pdc9d06hz/sc/cae_h264_delogo/1649669454990045825/mda-nd9g7g9pdc9d06hz.mp4
两个人-蔡妍-BerryGood,https://vd2.bdstatic.com/mda-iffus60ju99vp5kr/sc/mda-iffus60ju99vp5kr.mp4
东京赤误璃衣,https://fc.maa1804.com/g/kctvzqcszd/kctvzqcszd.m3u8
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
李翊君20首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8
36首中文DJ串烧合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561450301066675_hlsb.m3u8
东京_白石,https://fc.maa1804.com/n/qdbhccbuda/qdbhccbuda.m3u8
吃面条-乔杉修睿,https://vd3.bdstatic.com/mda-qe61ugedwph6s2a3/hd/cae_h264/1715064353019743134/mda-qe61ugedwph6s2a3.mp4
动力火车合集,https://vd3.bdstatic.com/mda-paf2igxsejppa5pp/hd/cae_h264/1673837006365021404/mda-paf2igxsejppa5pp.mp4
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
FC2PPV-1233719生中出し【のあちゃん1?歳JD】セフレハメ撮り日记#5【个人撮影】ZIP有前半,https://aosikazy12.com/20220929/clsIGcA4/index.m3u8
雁南飞,https://vd3.bdstatic.com/mda-mej2eayk0509mtid/cae_h264/1621476941744306578/mda-mej2eayk0509mtid.mp4?v_from_s=hkapp-haokan-suzhou&auth_key=1632626742-0-0-cb3ef5b81cc90c3bcc04af43a8b1d410&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=
天下无贼-潘斌龙崔志佳,https://vd3.bdstatic.com/mda-pii8dfujyetsxrva/sc/cae_h264/1695245151093599525/mda-pii8dfujyetsxrva.mp4
逃跑吧兄弟-卜钰,https://vd3.bdstatic.com/mda-phtcz9k54vzx9z5g/720p/h264/1693213950038002801/mda-phtcz9k54vzx9z5g.mp4
NBC8LancasterPA(WGAL),https://livetv-fa.tubi.video/wgal/playlist.m3u8
NBC12Winston-SalemNC(WXII),https://livetv-fa.tubi.video/wxii/playlist.m3u8
东京松冈美织,https://fc.maa1804.com/f/telmnplwqh/telmnplwqh.m3u8
东京_有村碧,https://fc.maa1804.com/h/qnnzsmfoqp/qnnzsmfoqp.m3u8
加勒比丘笑,https://fc.maa1804.com/f/dkpfeyqgrj/dkpfeyqgrj.m3u8
西游记I第二十五集,https://txmov2.a.kwimgs.com/bs3/video-hls/5215168436118306105_hlsb.m3u8
梅艳芳合集,https://vd4.bdstatic.com/mda-paj21pmbsf1t5guw/720p/h264/1674178040534961503/mda-paj21pmbsf1t5guw.mp4
新歌DJ想你的心好苦,https://vd3.bdstatic.com/mda-nbh82mz7pqwck9kb/sc/bd265_cae_delogo/1645209735259425049/mda-nbh82mz7pqwck9kb.mp4
金典老歌合集dj,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
青春的火焰,https://vd2.bdstatic.com/mda-je8ac76ziwxg4975/sc/mda-je8ac76ziwxg4975.mp4?auth_key=1602773204-0-0-f0d4d852421f2d61acaee3c26fe06fb1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2268&split=1904197
总监驾到-张小斐张泰维,https://vd3.bdstatic.com/mda-qcv1n9gpmc66ta7x/hd/cae_h264/1711762863753032132/mda-qcv1n9gpmc66ta7x.mp4
川岛,https://fc.maa1804.com/m/bccccoaite/bccccoaite.m3u8
老歌DJ舞曲串烧,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
加勒比白砂,https://fc.maa1804.com/n/hnalcnmzly/hnalcnmzly.m3u8
乔洋精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
凤凰飞.,https://txmov2.a.kwimgs.com/upic/2022/08/10/07/BMjAyMjA4MTAwNzIwNTVfOTU2MzA3MDg4XzgxNDM3MDI4MDIyXzJfMw==_b_Bdf440f3ac06360bf07f335476f5f3506.mp4?clientCacheKey=3x5ygijyhtgefmi_b.mp4&tt=b&di=24710b75&bp=10000
今日热歌DJ《如果爱还在》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
免费订阅：请勿贩卖...,https://epg-1.iill.top/v/302.mp4
新唐人美西,https://live.ntdtv.com/uwlive990/playlist.m3u8
加勒比清水爱梨,https://fc.maa1804.com/g/gxefjnwrpd/gxefjnwrpd.m3u8
九儿-贾玲陈赫许君聪,https://vd3.bdstatic.com/mda-paf9fc57gug7151b/576p/h264/1673851484451337705/mda-paf9fc57gug7151b.mp4
水鸟文乃,https://fc.maa1804.com/h/irpvrehslk/irpvrehslk.m3u8
风又吹过八千里,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAxNThfOTU2MzA3MDg4Xzc3MDEyNDkzNzU5XzJfMw==_b_Ba5cd9a2445fd2602409c4c10188c674d.mp4?clientCacheKey=3xrnrr329s623kq_b.mp4&tt=b&di=24710b6c&bp=10000
ABC7AlbuquerqueNM(KOAT),https://livetv-fa.tubi.video/koat/playlist.m3u8
加勒比小早川怜子,https://fc.maa1804.com/m/mqqqmnhwon/mqqqmnhwon.m3u8
ABC8PortlandME(WMTW),https://livetv-fa.tubi.video/wmtw/playlist.m3u8
ABC6BoiseID(KIVI),https://livetv-fa.tubi.video/kivi/playlist.m3u8
黎明《2005红磡经典金曲演唱会完整版》,https://vd3.bdstatic.com/mda-nmpe78rgx4gw838q/hd/cae_h264/1671883745043789332/mda-nmpe78rgx4gw838q.mp4
素人_铃,https://fc.maa1804.com/b/cevumxmskf/cevumxmskf.m3u8
加勒比水树,https://fc.maa1804.com/h/ylgnovsomq/ylgnovsomq.m3u8
精选七首DJ情歌,https://vd3.bdstatic.com/mda-nc6a3qnsy1yruwa1/720p/h264_delogo/1646637449945468450/mda-nc6a3qnsy1yruwa1.mp4
ABC6IndianapolisIN(WRTV),https://livetv-fa.tubi.video/wrtv/playlist.m3u8
东京天空高桥,https://fc.maa1804.com/e/tjworlvkfs/tjworlvkfs.m3u8
听风-宋小宝蒋欣,https://vd3.bdstatic.com/mda-pj8b1qj9yt0qi5fa/sc/cae_h264/1696894302801347756/mda-pj8b1qj9yt0qi5fa.mp4
东京_井上遥香,https://fc.maa1804.com/f/nekrtcpvem/nekrtcpvem.m3u8
加勒比七濑,https://fc.maa1804.com/m/dhqheeygox/dhqheeygox.m3u8
爱情的骗子我问你,https://vd4.bdstatic.com:443/mda-me7emge7ku6b7g9h/1080p/cae_h264/1620470361962860122/mda-me7emge7ku6b7g9h.mp4
韩磊-白鹿原,http://em.21dtv.com/songs/60138241.mkv
加勒比美优,https://fc.maa1804.com/c/zsewpmattg/zsewpmattg.m3u8
东京加藤,https://fc.maa1804.com/f/atqbboxgts/atqbboxgts.m3u8
CPAC(EN),https://d7z3qjdsxbwoq.cloudfront.net/groupa/live/f9809cea-1e07-47cd-a94d-2ddd3e1351db/live.isml/.m3u8
龙梅子都说,https://vd3.bdstatic.com:443/mda-ma7cm59x1m4015ip/v2-hknm/1080p/mda-ma7cm59x1m4015ip.mp4
PascoTV(PascoCountyFL),https://cpcdn.azureedge.net/PASCOCOFLLIVE1/PASCOCOFLLIVE1/playlist.m3u8
北方姑娘,https://vd3.bdstatic.com/mda-ncc6hbwdde59r16h/sc/cae_h264_delogo/1647146424330053026/mda-ncc6hbwdde59r16h.mp4
生物多样性,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
七濑,https://fc.maa1804.com/h/evzmbhpmfo/evzmbhpmfo.m3u8
吕先生与驴-艾伦,https://vd3.bdstatic.com/mda-pi69113kgiap2n2q/sc/cae_h264/1694134550656732742/mda-pi69113kgiap2n2q.mp4
东京_泽井,https://fc.maa1804.com/d/dltiaoucai/dltiaoucai.m3u8
杨丽珍_想念你,https://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
茶山春色,https://ukzyll.ukubf6.com/20220616/iedEQM3G/index.m3u8
东京石田温子,https://fc.maa1804.com/f/nzhowqhcas/nzhowqhcas.m3u8
想你的时候问月亮,https://vd2.bdstatic.com/mda-nciay9hz6tq4ji14/cae_h264_delogo/1647725422391790006/mda-nciay9hz6tq4ji14.mp4
花都开了你来不来,https://txmov2.a.kwimgs.com/upic/2022/05/17/09/BMjAyMjA1MTcwOTQyMTlfOTU2MzA3MDg4Xzc0NjA5MDE1MzE2XzJfMw==_b_Bfa12ca77060d8da457cf341b6d6cc7c1.mp4
东京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
民间艺术团-宋小宝,https://vd3.bdstatic.com/mda-pj8b1q98djq278ur/sc/cae_h264/1696894243389056776/mda-pj8b1q98djq278ur.mp4
DJ歌曲多想抱抱[854*480],https://vd4.bdstatic.com/mda-nc8hy0n0zmv8p9jr/480p/h264_delogo/1646829628996348347/mda-nc8hy0n0zmv8p9jr.mp4
一生有意义,https://vd2.bdstatic.com/mda-kfifhc47xmeqj52j/v1-cae/1080p/mda-kfifhc47xmeqj52j.mp4?auth_key=1602767014-0-0-8efcce5353714274d848b7226319ce26&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2271&split=1995197
雨蝶,https://vd2.bdstatic.com/mda-kfdnve1w7e73c1jr/v1-cae/1080p/mda-kfdnve1w7e73c1jr.mp4?auth_key=1602767550-0-0-e84958f52723aced751a95f75255814f&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=3941&split=3389553
驿动的心英文版,https://vd3.bdstatic.com/mda-ndria3yivejc3qfp/hd/bd265_cae_v4_delogo/1651018960183729329/mda-ndria3yivejc3qfp.mp4
赵本山、宋丹丹、宋小宝、宋晓峰喜剧小品合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5240219756539886653_hlsb.m3u8
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D 钟点工
撕吧吧兄弟-乔杉修睿,https://vd3.bdstatic.com/mda-pjckm0z8ud5zcyih/sc/cae_h264/1697250611928956100/mda-pjckm0z8ud5zcyih.mp4
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
夜店DJ版,https://vd2.bdstatic.com/mda-pcte1ras7qezcwti/uhd/cae_h264/1680001488854508046/mda-pcte1ras7qezcwti.mp4
东京_美星,https://fc.maa1804.com/d/hdvkgfslpp/hdvkgfslpp.m3u8
潮湿的心,https://vd3.bdstatic.com/mda-ke4h5gqvwhygxwbv/v1-cae/sc/mda-ke4h5gqvwhygxwbv.mp4
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
有话好好说-孙涛邵峰,https://vd3.bdstatic.com/mda-pi62akbpxvdb99fg/cae_h264/1694118097484111926/mda-pi62akbpxvdb99fg.mp4
经典dj《站台》,https://vd2.bdstatic.com/mda-mju7bud6vwuub0nq/hd/cae_h264_nowatermark/1635484907845663119/mda-mju7bud6vwuub0nq.mp4
AA,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
华府招亲-宋晓峰程野,https://vd3.bdstatic.com/mda-qaq8rpne4zdj1y6i/hd/cae_h264/1706241051829414854/mda-qaq8rpne4zdj1y6i.mp4
离别开出花-南方凯,https://vd3.bdstatic.com/mda-pms0b2krq29xxie5/576p/h264/1703636201046768461/mda-pms0b2krq29xxie5.mp4
视觉艺术,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
好尴尬之吸血鬼日记-潘斌龙,https://vd3.bdstatic.com/mda-pjacxaqabidmyaup/sc/cae_h264/1697039342385285184/mda-pjacxaqabidmyaup.mp4
舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
月光瞑-蔡秋凤,http://txmov2.a.yximgs.com/upic/2020/11/25/15/BMjAyMDExMjUxNTQxMjRfMTU0MDc1NjUwOF8zOTc3MDYxOTQzOF8yXzM=_b_B5ef50d6b7967ca637b709b0bbd215806.mp4
插翅难逃之西洋暗器-崔志佳,https://vd3.bdstatic.com/mda-nch94wg9q1na4pkv/sc/cae_h264_delogo/1647586610890710670/mda-nch94wg9q1na4pkv.mp4
QVC,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
面试-贾冰,https://vd3.bdstatic.com/mda-pjaiwxt5fbivqfq6/hd/cae_h264/1697055308927977240/mda-pjaiwxt5fbivqfq6.mp4
赤壁-艾伦魏翔柳岩,https://vd3.bdstatic.com/mda-pjcjn21d0hmzifu7/sc/cae_h264/1697247683328112619/mda-pjcjn21d0hmzifu7.mp4
一念天堂-沈腾,https://vd3.bdstatic.com/mda-qe9ah9r1226d9izg/hd/cae_h264/1715333285173833900/mda-qe9ah9r1226d9izg.mp4
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
韩宝仪《情人桥》,https://vd4.bdstatic.com/mda-jehka6exkt6va8id/sc/mda-jehka6exkt6va8id.mp4
柳岩大鹏,https://vd3.bdstatic.com/mda-pime044cshg2mn8c/sc/cae_h264/1695844876307157168/mda-pime044cshg2mn8c.mp4
最亲的人,https://vd2.bdstatic.com/mda-nd384m3rzh8wedid/cae_h264_delogo/1650056726340486031/mda-nd384m3rzh8wedid.mp4
错过缘分错过你,https://vd4.bdstatic.com/mda-nak1ta9hr7uau7gi/fhd/cae_h264_nowatermark_delogo/1642800023084828200/mda-nak1ta9hr7uau7gi.mp4
傅梦彤-《潮汐》,https://vd3.bdstatic.com/mda-nbt74ab6ftkdwgwq/hd/cae_h264_delogo/1646024713670431428/mda-nbt74ab6ftkdwgwq.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
孙艺琪寂寞的人别听伤感情歌,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
陈慧娴《2003重返歌坛演唱会完整版》,https://vd3.bdstatic.com/mda-pa2f7a9v7tx0rjcn/hd/cae_h264/1672852494712879502/mda-pa2f7a9v7tx0rjcn.mp4
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
东南西北风DJ,https://vd2.bdstatic.com/mda-ncnfhdbt5mucyi3w/cae_h264_delogo/1648033513910900148/mda-ncnfhdbt5mucyi3w.mp4
国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4
周传雄演唱会,https://vd2.bdstatic.com/mda-nmgc0ms3fm9b3bu3/576p/h264/1671266481202765955/mda-nmgc0ms3fm9b3bu3.mp4
AlJazeeraالعربية,https://live-hls-web-aja.getaj.net/AJA/index.m3u8
自作自受-宋小宝,https://vd3.bdstatic.com/mda-pi0hj5k7rtth6qbk/576p/h264/1693571407222385133/mda-pi0hj5k7rtth6qbk.mp4
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
AlJazeeraBalkans,https://live-hls-web-ajb.getaj.net/AJB/index.m3u8
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
爱你是这样苦DJ,https://vd4.bdstatic.com/mda-nca7s910919tw2qb/720p/h264_delogo/1646976619006116412/mda-nca7s910919tw2qb.mp4
一张火车票-周卫星何晶晶,https://vd3.bdstatic.com/mda-ng0dn66ydfqwbwg5/hd/cae_h264/1656668968823252017/mda-ng0dn66ydfqwbwg5.mp4
TelecolorⓉ,https://www.twitch.tv/telecolorlive
爸爸父亲爹-魏三,https://vd3.bdstatic.com/mda-pikbkbf06jr3sq4b/720p/h264/1695284041264505260/mda-pikbkbf06jr3sq4b.mp4
翡翠西瓜-文松杨树林,https://vd3.bdstatic.com/mda-pmwbd6i27e5tkgr2/sc/cae_h264/1704018772026715780/mda-pmwbd6i27e5tkgr2.mp4
东京稻森,https://fc.maa1804.com/d/gqchzvnewt/gqchzvnewt.m3u8
罗大佑合集,https://vd3.bdstatic.com/mda-paj3bndqef0brg82/hd/cae_h264/1674182231284241416/mda-paj3bndqef0brg82.mp4
李宇春《2016野蛮生长演唱会重庆站完整版》,https://vd2.bdstatic.com/mda-pa66z25sfybxrtnb/360p/h264/1673067794659521040/mda-pa66z25sfybxrtnb.mp4
一本道_美星,https://fc.maa1804.com/n/jankufiltx/jankufiltx.m3u8
弹棉花,https://vd4.bdstatic.com/mda-nd9j6yyb18rnfx26/cae_h264_delogo/1649597780750060750/mda-nd9j6yyb18rnfx26.mp4
羽田真里,https://fc.maa1804.com/f/jlntoqhqui/jlntoqhqui.m3u8
一千个伤心的理由-王俊、余乐,https://vd3.bdstatic.com/mda-marm2117gk8nww0i/sc/cae_h264_nowatermark/1611644958/mda-marm2117gk8nww0i.mp4
《无味》DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
2022几首DJ串烧,https://vd3.bdstatic.com/mda-nck3tqzgjvj076vc/sc/cae_h264_delogo/1647833645083560959/mda-nck3tqzgjvj076vc.mp4
萧亚轩合集,https://vd3.bdstatic.com/mda-paj25d8nm4uc59es/sc/cae_h264/1674182542534082128/mda-paj25d8nm4uc59es.mp4
朴树-THEFEARINMYHEART,http://em.21dtv.com/songs/60145206.mkv
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
这事你笨想-乔杉修睿,https://vd3.bdstatic.com/mda-nbkcjfstv36sfxz5/hd/cae_h264_nowatermark_delogo/1645434523665950104/mda-nbkcjfstv36sfxz5.mp4
France24,https://amg00106-france24-amg00106c1-plex-us-6491.playouts.now.amagi.tv/playlist.m3u8
多彩的哈达,https://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
老歌伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
最强天团之四大才子-张泰维,https://vd3.bdstatic.com/mda-pmj2v013qrqwsksv/360p/h264/1703037679146679886/mda-pmj2v013qrqwsksv.mp4
一定找到你-郭冬临刘涛,https://vd3.bdstatic.com//mda-qb548t5x5d58tszc/cae_h264/1707190142029623165/mda-qb548t5x5d58tszc.mp4
dj热歌,https://vd3.bdstatic.com/mda-pdi9u02n4u3dxcpz/sc/bd265_cae_visr_v5/1682208259591287320/mda-pdi9u02n4u3dxcpz.mp4
谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
干就完了,https://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
1987年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
八两银子之送衣服-许君聪,https://vd3.bdstatic.com/mda-qeaa4x8e4pxhx641/hd/cae_h264/1715412463575001970/mda-qeaa4x8e4pxhx641.mp4
情歌DJ舞曲,https://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
今生最美的遇见,https://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
DJ酒醉风雨情伤心,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
魔法城堡,https://vd4.bdstatic.com/mda-kfdg3qrczaz60xfk/hd/mda-kfdg3qrczaz60xfk.mp4
2025-09-1118:38:17,https://vd3.bdstatic.com/mda-ren0u3qx5hknf8wb/1080p/cae_h264/1747960722207612951/mda-ren0u3qx5hknf8wb.mp4
问花–周深(青蛇2),https://vd2.bdstatic.com/mda-mke7uj3851bdey5f/hd/cae_h264/1636959252058792218/mda-mke7uj3851bdey5f.mp4
下沙-游鸿明,https://vd3.bdstatic.com/mda-nj0br2cz06fh2jgb/sc/cae_h264/1664612575982009744/mda-nj0br2cz06fh2jgb.mp4
最美的情缘DJ版,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4
最强天团之检查团-张泰维,https://vd3.bdstatic.com/mda-pcn1hchnizjmsqv2/720p/h264/1679533496987596648/mda-pcn1hchnizjmsqv2.mp4
EscambiaCountyTVECTV(EscambiaCountyFL),https://cpcdn.azureedge.net/ESCAMBIACOFLLIVE1/ESCAMBIACOFLLIVE1/playlist.m3u8
两个弄潮儿-牛群冯巩,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4
小倩绣红装DJ版,https://vd2.bdstatic.com/mda-mbimxt1mdeam71vi/v1-cae/1080p/mda-mbimxt1mdeam71vi.mp4
